experiment_series	assay_type	experiment	fastqs	fastqs_run_type	assembly	preferred_default_bed_narrowPeak	preferred_default_bed_narrowPeak_download_urls	preferred_default_bed_narrowPeak_md5sums	preferred_default_bed_narrowPeak_qc_metrics	unfiltered_alignments	unfiltered_alignments_download_urls	unfiltered_alignments_md5sums	unfiltered_alignments_qc_metrics	alignments	alignments_download_urls	alignments_md5sums	alignments_qc_metrics
NNNN	ATAC-seq	ENCSR335XRZ	['ENCFF507JPI', 'ENCFF269BMG', 'ENCFF306THG', 'ENCFF431ZBW']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF211AMR']	['https://www.encodeproject.org/files/ENCFF211AMR/@@download/ENCFF211AMR.bed.gz']	['ec36c8af0a7f1adc9a72c5655875d413']	[{}]	['ENCFF338JQN', 'ENCFF852BDE']	['https://www.encodeproject.org/files/ENCFF338JQN/@@download/ENCFF338JQN.bam', 'https://www.encodeproject.org/files/ENCFF852BDE/@@download/ENCFF852BDE.bam']	['87ee54b8432119203decb2f96547ce2b', '50745cdc7fd27a7df9d161770f596f62']	[{}, {}]	['ENCFF551AJL', 'ENCFF741HOD']	['https://www.encodeproject.org/files/ENCFF551AJL/@@download/ENCFF551AJL.bam', 'https://www.encodeproject.org/files/ENCFF741HOD/@@download/ENCFF741HOD.bam']	['3693aff7e30973dd0822daca5a26c8da', 'bbf96516c5270b0188c05c5f213c64d3']	[{}, {}]
NNNN	ATAC-seq	ENCSR558ZSN	['ENCFF553YOH', 'ENCFF206ZKO', 'ENCFF184EIE', 'ENCFF313EHJ']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF381CVI']	['https://www.encodeproject.org/files/ENCFF381CVI/@@download/ENCFF381CVI.bed.gz']	['12e1d8e90e28f56dcef0951d6851b72c']	[{}]	['ENCFF535XOD', 'ENCFF615KEU']	['https://www.encodeproject.org/files/ENCFF535XOD/@@download/ENCFF535XOD.bam', 'https://www.encodeproject.org/files/ENCFF615KEU/@@download/ENCFF615KEU.bam']	['dd30bf348855fe63c112ff64a139d66f', 'b74eb267a6d07d7be8e964cfe9e02b17']	[{}, {}]	['ENCFF218OSF', 'ENCFF287DFF']	['https://www.encodeproject.org/files/ENCFF218OSF/@@download/ENCFF218OSF.bam', 'https://www.encodeproject.org/files/ENCFF287DFF/@@download/ENCFF287DFF.bam']	['f5dc77cbefe0241d16d630dcdea3d5d7', 'daf2ab43051e6536ba1d030eda82e9da']	[{}, {}]
NNNN	ATAC-seq	ENCSR261PWP	['ENCFF526FOQ', 'ENCFF310QJA']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF456OPK']	['https://www.encodeproject.org/files/ENCFF456OPK/@@download/ENCFF456OPK.bed.gz']	['da5ca4de6ea9d542a799752b670ad8df']	[{}]	['ENCFF978QRJ']	['https://www.encodeproject.org/files/ENCFF978QRJ/@@download/ENCFF978QRJ.bam']	['87e8df4ba37f10b241e87a4b8a22d72b']	[{}]	['ENCFF066UUY']	['https://www.encodeproject.org/files/ENCFF066UUY/@@download/ENCFF066UUY.bam']	['379fa22ea0a7cad83e650715cc08a6fd']	[{}]
NNNN	ATAC-seq	ENCSR392YGP	['ENCFF890RGW', 'ENCFF475YSK', 'ENCFF740EIE', 'ENCFF837BEW']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF541PYT']	['https://www.encodeproject.org/files/ENCFF541PYT/@@download/ENCFF541PYT.bed.gz']	['c8e5f679a4c8784a36aa6d8cd109bc6c']	[{}]	['ENCFF133EGS', 'ENCFF966GWD']	['https://www.encodeproject.org/files/ENCFF133EGS/@@download/ENCFF133EGS.bam', 'https://www.encodeproject.org/files/ENCFF966GWD/@@download/ENCFF966GWD.bam']	['1b8da5693cee72ecf3b06c1903aa5125', '18b317c720b5c9a3d68cdf3d08d345eb']	[{}, {}]	['ENCFF260GQZ', 'ENCFF409UEH']	['https://www.encodeproject.org/files/ENCFF260GQZ/@@download/ENCFF260GQZ.bam', 'https://www.encodeproject.org/files/ENCFF409UEH/@@download/ENCFF409UEH.bam']	['c2c70b90a984dcdc41fe44327d6beedd', 'ede5b34bb38790222b33e85c46ce1f41']	[{}, {}]
NNNN	ATAC-seq	ENCSR290YMN	['ENCFF556FLA', 'ENCFF897PRE', 'ENCFF830XRG', 'ENCFF184KSH', 'ENCFF966BNE', 'ENCFF921NTH', 'ENCFF191EDJ', 'ENCFF696LEH', 'ENCFF442KHM', 'ENCFF748DSB', 'ENCFF234NJI', 'ENCFF822IHI', 'ENCFF586ZZA', 'ENCFF515YWE', 'ENCFF548SJE', 'ENCFF095SKI', 'ENCFF663BDW', 'ENCFF221ONZ', 'ENCFF793IRQ', 'ENCFF788EBU']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF658BNT']	['https://www.encodeproject.org/files/ENCFF658BNT/@@download/ENCFF658BNT.bed.gz']	['459986a6914c745fd0494ffdd53ecbbf']	[{}]	['ENCFF871UNG', 'ENCFF994TWI']	['https://www.encodeproject.org/files/ENCFF871UNG/@@download/ENCFF871UNG.bam', 'https://www.encodeproject.org/files/ENCFF994TWI/@@download/ENCFF994TWI.bam']	['6701dbd4e75d52a41da380afe13b2c4d', '180f80240afbede08bb0df228b95c34c']	[{}, {}]	['ENCFF878YIH', 'ENCFF639VRE']	['https://www.encodeproject.org/files/ENCFF878YIH/@@download/ENCFF878YIH.bam', 'https://www.encodeproject.org/files/ENCFF639VRE/@@download/ENCFF639VRE.bam']	['fb9aff821fa30750962ba48226c9dc66', '0abc520beb38c27837101b1ee85869e7']	[{}, {}]
NNNN	ATAC-seq	ENCSR641KNU	['ENCFF791QRI', 'ENCFF341CON']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF312JVA']	['https://www.encodeproject.org/files/ENCFF312JVA/@@download/ENCFF312JVA.bed.gz']	['37dcd848363536da57f2fb75004b1338']	[{}]	['ENCFF656AZX']	['https://www.encodeproject.org/files/ENCFF656AZX/@@download/ENCFF656AZX.bam']	['00a49ae18ea21be9e2c93abac052e2ca']	[{}]	['ENCFF512LHW']	['https://www.encodeproject.org/files/ENCFF512LHW/@@download/ENCFF512LHW.bam']	['4b22fcbf436fbb69419bfbf2388d0392']	[{}]
NNNN	ATAC-seq	ENCSR424KQH	['ENCFF342YJW', 'ENCFF727UXG']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF718JVL']	['https://www.encodeproject.org/files/ENCFF718JVL/@@download/ENCFF718JVL.bed.gz']	['4526cd18fd6503c9d036195f4f544bf6']	[{}]	['ENCFF530EYV']	['https://www.encodeproject.org/files/ENCFF530EYV/@@download/ENCFF530EYV.bam']	['22ee6c51550d607e7047c9a57ce35962']	[{}]	['ENCFF759FWM']	['https://www.encodeproject.org/files/ENCFF759FWM/@@download/ENCFF759FWM.bam']	['331663197b81b92e0e10010c2611e23b']	[{}]
NNNN	ATAC-seq	ENCSR159GFS	['ENCFF420AZP', 'ENCFF559EHM']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF364QVY']	['https://www.encodeproject.org/files/ENCFF364QVY/@@download/ENCFF364QVY.bed.gz']	['3f39c30b1d907aaf7226b9afce5e17a7']	[{}]	['ENCFF824NMJ']	['https://www.encodeproject.org/files/ENCFF824NMJ/@@download/ENCFF824NMJ.bam']	['f8be4558b67f9c82d7662d89938aa070']	[{}]	['ENCFF456ETK']	['https://www.encodeproject.org/files/ENCFF456ETK/@@download/ENCFF456ETK.bam']	['9a4a252887109894273ff5a0248a1c6a']	[{}]
NNNN	ATAC-seq	ENCSR247PVM	['ENCFF564OUO', 'ENCFF256MSA', 'ENCFF792MLQ', 'ENCFF968PTT', 'ENCFF018JJG', 'ENCFF361YRS', 'ENCFF422QIJ', 'ENCFF419LTU', 'ENCFF217MLO', 'ENCFF013WVO', 'ENCFF793EJO', 'ENCFF881RKR', 'ENCFF304KND', 'ENCFF008DNY']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF535BAV']	['https://www.encodeproject.org/files/ENCFF535BAV/@@download/ENCFF535BAV.bed.gz']	['d2390dc9962445de73ec8f8cff86f2a6']	[{}]	['ENCFF728KBZ', 'ENCFF349VVR']	['https://www.encodeproject.org/files/ENCFF728KBZ/@@download/ENCFF728KBZ.bam', 'https://www.encodeproject.org/files/ENCFF349VVR/@@download/ENCFF349VVR.bam']	['8ccf1e20e54ebb50c292696340317c5c', 'd5025b5eedb987b07c100242a51ce883']	[{}, {}]	['ENCFF127TMY', 'ENCFF560UVF']	['https://www.encodeproject.org/files/ENCFF127TMY/@@download/ENCFF127TMY.bam', 'https://www.encodeproject.org/files/ENCFF560UVF/@@download/ENCFF560UVF.bam']	['4c2e2e56fa2f70364e05a20e98398705', '7fdef949f5c423c87a5eaad336fef17d']	[{}, {}]
NNNN	ATAC-seq	ENCSR991PBP	['ENCFF020QOP', 'ENCFF511VGI']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF418SHH']	['https://www.encodeproject.org/files/ENCFF418SHH/@@download/ENCFF418SHH.bed.gz']	['6fe98a4b18fd17aaf049b790c0f13db1']	[{}]	['ENCFF934RXS']	['https://www.encodeproject.org/files/ENCFF934RXS/@@download/ENCFF934RXS.bam']	['fd871066c3298b4c264e8efbd112554d']	[{}]	['ENCFF818AXT']	['https://www.encodeproject.org/files/ENCFF818AXT/@@download/ENCFF818AXT.bam']	['031c01e966f00b16d5cedae8d8a47d0a']	[{}]
NNNN	ATAC-seq	ENCSR718HWW	['ENCFF147YIG', 'ENCFF865UTI']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF739WIV']	['https://www.encodeproject.org/files/ENCFF739WIV/@@download/ENCFF739WIV.bed.gz']	['679465c0cc09302f9e8b38ed5eea5b7c']	[{}]	['ENCFF848TJR']	['https://www.encodeproject.org/files/ENCFF848TJR/@@download/ENCFF848TJR.bam']	['72a7f806b9b5071174bf453070bbce66']	[{}]	['ENCFF587ODZ']	['https://www.encodeproject.org/files/ENCFF587ODZ/@@download/ENCFF587ODZ.bam']	['9c6fce2dafb72a634ad6bfe242b57d28']	[{}]
NNNN	ATAC-seq	ENCSR123WME	['ENCFF980DQS', 'ENCFF498MOA']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF304OUP']	['https://www.encodeproject.org/files/ENCFF304OUP/@@download/ENCFF304OUP.bed.gz']	['7fed5bcfc43a9fd1265004498ca3fb8e']	[{}]	['ENCFF127JZP']	['https://www.encodeproject.org/files/ENCFF127JZP/@@download/ENCFF127JZP.bam']	['a3312f62ddb080634ba14b287f168eaa']	[{}]	['ENCFF657AXO']	['https://www.encodeproject.org/files/ENCFF657AXO/@@download/ENCFF657AXO.bam']	['19221f02914085612ce2c6ca6d0b1fa0']	[{}]
NNNN	ATAC-seq	ENCSR331JFZ	['ENCFF071LGF', 'ENCFF804HUO']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF089MEL']	['https://www.encodeproject.org/files/ENCFF089MEL/@@download/ENCFF089MEL.bed.gz']	['0b8a63df89abe0df142ee714f9fc67b2']	[{}]	['ENCFF417OMX']	['https://www.encodeproject.org/files/ENCFF417OMX/@@download/ENCFF417OMX.bam']	['b39b7892fdbcc7c49df406820a912660']	[{}]	['ENCFF632MBC']	['https://www.encodeproject.org/files/ENCFF632MBC/@@download/ENCFF632MBC.bam']	['2e872db29e6e7891ab3826983e269f04']	[{}]
NNNN	ATAC-seq	ENCSR858GTE	['ENCFF562FVL', 'ENCFF215AUI']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF474JMH']	['https://www.encodeproject.org/files/ENCFF474JMH/@@download/ENCFF474JMH.bed.gz']	['c61d390cc11c15ee9c65767b39b37699']	[{}]	['ENCFF889LBV']	['https://www.encodeproject.org/files/ENCFF889LBV/@@download/ENCFF889LBV.bam']	['bf03fbc182d677b97e11c36a36d4a133']	[{}]	['ENCFF130DND']	['https://www.encodeproject.org/files/ENCFF130DND/@@download/ENCFF130DND.bam']	['c5eac6ff59366054fe2a098e58363a44']	[{}]
NNNN	ATAC-seq	ENCSR241VGH	['ENCFF305ISV', 'ENCFF447RFD']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF453GXR']	['https://www.encodeproject.org/files/ENCFF453GXR/@@download/ENCFF453GXR.bed.gz']	['eccb628743fade6e6216bb48e4989300']	[{}]	['ENCFF488VLD']	['https://www.encodeproject.org/files/ENCFF488VLD/@@download/ENCFF488VLD.bam']	['7c9b168946b41fc4c6b7a9034c3d08e4']	[{}]	['ENCFF854BZA']	['https://www.encodeproject.org/files/ENCFF854BZA/@@download/ENCFF854BZA.bam']	['aa380634252dbacddda3c21ffd78f1e3']	[{}]
NNNN	ATAC-seq	ENCSR808ZMK	['ENCFF500NOJ', 'ENCFF612CXX', 'ENCFF450DGB', 'ENCFF953DLX', 'ENCFF358ZSI', 'ENCFF969AGQ', 'ENCFF662OKY', 'ENCFF518XJQ', 'ENCFF107MQN', 'ENCFF056LBC', 'ENCFF042DMG', 'ENCFF380UBJ', 'ENCFF571OQT', 'ENCFF019HWS', 'ENCFF232EUC', 'ENCFF694WXH']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF480ITE']	['https://www.encodeproject.org/files/ENCFF480ITE/@@download/ENCFF480ITE.bed.gz']	['ad93d1ab771aaa9ce1d0f5f27b117ce3']	[{}]	['ENCFF765GUM']	['https://www.encodeproject.org/files/ENCFF765GUM/@@download/ENCFF765GUM.bam']	['d2593b6b86fb5517b2076ded76bc00b3']	[{}]	['ENCFF922AMD']	['https://www.encodeproject.org/files/ENCFF922AMD/@@download/ENCFF922AMD.bam']	['8247ec867d64100d194186139b0a66ee']	[{}]
NNNN	ATAC-seq	ENCSR454UTH	['ENCFF009DJA', 'ENCFF518LZP']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF582GKW']	['https://www.encodeproject.org/files/ENCFF582GKW/@@download/ENCFF582GKW.bed.gz']	['b64e2fb7598d38e91f963731f06c87d4']	[{}]	['ENCFF998ALR']	['https://www.encodeproject.org/files/ENCFF998ALR/@@download/ENCFF998ALR.bam']	['5e3e63407b8d28867ca7835460dd2459']	[{}]	['ENCFF955TYL']	['https://www.encodeproject.org/files/ENCFF955TYL/@@download/ENCFF955TYL.bam']	['904317b255b6288158ade0fca5c7eafa']	[{}]
NNNN	ATAC-seq	ENCSR134OSR	['ENCFF772VHE', 'ENCFF400QDU']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF104JSS']	['https://www.encodeproject.org/files/ENCFF104JSS/@@download/ENCFF104JSS.bed.gz']	['421613edb9cf398286e45e2cb73071ca']	[{}]	['ENCFF957UQG']	['https://www.encodeproject.org/files/ENCFF957UQG/@@download/ENCFF957UQG.bam']	['c63e3b27a890a76e451bb376c22c57fd']	[{}]	['ENCFF183OZW']	['https://www.encodeproject.org/files/ENCFF183OZW/@@download/ENCFF183OZW.bam']	['ce56cc29b385fe189ae5dfd75594bdd0']	[{}]
NNNN	ATAC-seq	ENCSR970UNF	['ENCFF631QOO', 'ENCFF647HNS', 'ENCFF411ELZ', 'ENCFF474NOR', 'ENCFF389WGQ', 'ENCFF487KJH', 'ENCFF758XQK', 'ENCFF248QBP', 'ENCFF454MVN', 'ENCFF302QJV', 'ENCFF945LHG', 'ENCFF305YIP', 'ENCFF980VUA', 'ENCFF109OCZ', 'ENCFF085GLV', 'ENCFF525TAO', 'ENCFF231JSF', 'ENCFF349TXH', 'ENCFF378RFL', 'ENCFF876AIA', 'ENCFF934HQW', 'ENCFF858EZV', 'ENCFF361GTD', 'ENCFF163HVA', 'ENCFF825GYN', 'ENCFF192PZL', 'ENCFF975OWQ', 'ENCFF785IVS', 'ENCFF794DOL', 'ENCFF027HMQ', 'ENCFF325MIN', 'ENCFF603FDZ']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF081FUV']	['https://www.encodeproject.org/files/ENCFF081FUV/@@download/ENCFF081FUV.bed.gz']	['884eeaa7186cd3187ca61efe279dbbb2']	[{}]	['ENCFF073OWR', 'ENCFF102BEU']	['https://www.encodeproject.org/files/ENCFF073OWR/@@download/ENCFF073OWR.bam', 'https://www.encodeproject.org/files/ENCFF102BEU/@@download/ENCFF102BEU.bam']	['209a8b634dd7782a76b3c9275395bb7f', 'ff5655cd388989daf689258f0824dab1']	[{}, {}]	['ENCFF330QFI', 'ENCFF639AQK']	['https://www.encodeproject.org/files/ENCFF330QFI/@@download/ENCFF330QFI.bam', 'https://www.encodeproject.org/files/ENCFF639AQK/@@download/ENCFF639AQK.bam']	['93b846f7bbbd39ec61c09920a143a39a', 'f0c6b2ee1404bc870d44cae0c2137d32']	[{}, {}]
NNNN	ATAC-seq	ENCSR345NVR	['ENCFF436BOR', 'ENCFF532VUV']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF178ZJR']	['https://www.encodeproject.org/files/ENCFF178ZJR/@@download/ENCFF178ZJR.bed.gz']	['215484f4539c6853917583ef0492f452']	[{}]	['ENCFF680QHM']	['https://www.encodeproject.org/files/ENCFF680QHM/@@download/ENCFF680QHM.bam']	['57c660a865856e87b5b8e611534e9ce8']	[{}]	['ENCFF110EWQ']	['https://www.encodeproject.org/files/ENCFF110EWQ/@@download/ENCFF110EWQ.bam']	['19c4dfffff43350a9eaff3b644c93049']	[{}]
NNNN	ATAC-seq	ENCSR442OAV	['ENCFF744KJM', 'ENCFF504HBM']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF481DKV']	['https://www.encodeproject.org/files/ENCFF481DKV/@@download/ENCFF481DKV.bed.gz']	['3c415777e5c662b6e21dc409608a9977']	[{}]	['ENCFF211GBN']	['https://www.encodeproject.org/files/ENCFF211GBN/@@download/ENCFF211GBN.bam']	['a1ad1e712516a0539104545d16b67fc2']	[{}]	['ENCFF697VLB']	['https://www.encodeproject.org/files/ENCFF697VLB/@@download/ENCFF697VLB.bam']	['e1230fa9e4aa86d97f1f75eec38d4a0e']	[{}]
NNNN	ATAC-seq	ENCSR063UNG	['ENCFF299HLD', 'ENCFF328SYS']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF757TJE']	['https://www.encodeproject.org/files/ENCFF757TJE/@@download/ENCFF757TJE.bed.gz']	['9b1d2f1251b80e5ff0e813778633da6c']	[{}]	['ENCFF969HOI']	['https://www.encodeproject.org/files/ENCFF969HOI/@@download/ENCFF969HOI.bam']	['a383512a207958630cecff33ad7102a3']	[{}]	['ENCFF767FGV']	['https://www.encodeproject.org/files/ENCFF767FGV/@@download/ENCFF767FGV.bam']	['52c130df2cc232bd3ce921b6899f1485']	[{}]
NNNN	ATAC-seq	ENCSR624CTU	['ENCFF135IWP', 'ENCFF887ODP']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF797OZK']	['https://www.encodeproject.org/files/ENCFF797OZK/@@download/ENCFF797OZK.bed.gz']	['4d5467fb02f7423b4b4ba83b6b4d559c']	[{}]	['ENCFF999XCN']	['https://www.encodeproject.org/files/ENCFF999XCN/@@download/ENCFF999XCN.bam']	['ecb11b778f8ddc031e7bbddb0d2efc37']	[{}]	['ENCFF614WUU']	['https://www.encodeproject.org/files/ENCFF614WUU/@@download/ENCFF614WUU.bam']	['63e4e5fd3df0e87be7b361692e83d64f']	[{}]
NNNN	ATAC-seq	ENCSR335LHS	['ENCFF435AXK', 'ENCFF692ZFH', 'ENCFF805BRM', 'ENCFF394QKF']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF547LIL']	['https://www.encodeproject.org/files/ENCFF547LIL/@@download/ENCFF547LIL.bed.gz']	['5642fcfd4b711300153062c3bd574449']	[{}]	['ENCFF991ZFF', 'ENCFF503YGI']	['https://www.encodeproject.org/files/ENCFF991ZFF/@@download/ENCFF991ZFF.bam', 'https://www.encodeproject.org/files/ENCFF503YGI/@@download/ENCFF503YGI.bam']	['3e361e54c796f3c41fdaecadff013c60', 'd3e2f1f8e175f687a0a4b56f36aa6568']	[{}, {}]	['ENCFF616GEF', 'ENCFF424OCF']	['https://www.encodeproject.org/files/ENCFF616GEF/@@download/ENCFF616GEF.bam', 'https://www.encodeproject.org/files/ENCFF424OCF/@@download/ENCFF424OCF.bam']	['06daff2f0f061713e4bc4faca5086791', '45bb799d026d4c94de3a739ecd4392f7']	[{}, {}]
NNNN	[]	ENCSR952SPO	['ENCFF521RQX', 'ENCFF793DBU', 'ENCFF566JBB', 'ENCFF588WXA', 'ENCFF645YGA', 'ENCFF339JMG', 'ENCFF238VRI', 'ENCFF991YOV', 'ENCFF628GAN', 'ENCFF300ADW', 'ENCFF776IAZ', 'ENCFF744SRH', 'ENCFF770FNC', 'ENCFF950TGD', 'ENCFF027PDI', 'ENCFF851EEV']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR915MTG	['ENCFF829XJP', 'ENCFF831PIY']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF980APH']	['https://www.encodeproject.org/files/ENCFF980APH/@@download/ENCFF980APH.bed.gz']	['6b24e9bf9fc4b49200a48b5f09d781e1']	[{}]	['ENCFF735XWF']	['https://www.encodeproject.org/files/ENCFF735XWF/@@download/ENCFF735XWF.bam']	['a95f0052a3895482a8455403d7f743ca']	[{}]	['ENCFF345NPU']	['https://www.encodeproject.org/files/ENCFF345NPU/@@download/ENCFF345NPU.bam']	['395f68f383ea64c6942be0f9af9a6c99']	[{}]
NNNN	[]	ENCSR637XSC	['ENCFF948NNH', 'ENCFF453JCV', 'ENCFF661MZA', 'ENCFF733YOH', 'ENCFF856KEW', 'ENCFF670PJU', 'ENCFF853XDP', 'ENCFF711IDE', 'ENCFF063GWP', 'ENCFF747WKN', 'ENCFF095PJX', 'ENCFF759NXZ', 'ENCFF525KYE', 'ENCFF318JAY', 'ENCFF850AYG', 'ENCFF470FPF', 'ENCFF937WNE', 'ENCFF225QOQ', 'ENCFF181DBZ', 'ENCFF452AYO', 'ENCFF847GGY', 'ENCFF620NLF', 'ENCFF587MZS', 'ENCFF930HSV']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR283LPH	['ENCFF392AIT', 'ENCFF786HWM']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF349KLY']	['https://www.encodeproject.org/files/ENCFF349KLY/@@download/ENCFF349KLY.bed.gz']	['78476b64eb77c2e48c8c7de071a2abe0']	[{}]	['ENCFF814WEE']	['https://www.encodeproject.org/files/ENCFF814WEE/@@download/ENCFF814WEE.bam']	['b42e3611e8c3dd05f3bd1c6a0342af9e']	[{}]	['ENCFF411NRH']	['https://www.encodeproject.org/files/ENCFF411NRH/@@download/ENCFF411NRH.bam']	['4bfd4cdb497fd8c91b3321f2bfc3eebb']	[{}]
NNNN	ATAC-seq	ENCSR905PWV	['ENCFF482QKQ', 'ENCFF346HYN']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF095HRI']	['https://www.encodeproject.org/files/ENCFF095HRI/@@download/ENCFF095HRI.bed.gz']	['f09e8fb60519300ce17c418bfca3afcb']	[{}]	['ENCFF402JOK']	['https://www.encodeproject.org/files/ENCFF402JOK/@@download/ENCFF402JOK.bam']	['dc609bc66b030a92dca324d6f15f0826']	[{}]	['ENCFF230HVR']	['https://www.encodeproject.org/files/ENCFF230HVR/@@download/ENCFF230HVR.bam']	['7eed78f47dea039f1532eb0605286b18']	[{}]
NNNN	ATAC-seq	ENCSR096VEO	['ENCFF967NBA', 'ENCFF561GNL']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF208TTV']	['https://www.encodeproject.org/files/ENCFF208TTV/@@download/ENCFF208TTV.bed.gz']	['7ef604256c1b4c305be11b1f07b0fb75']	[{}]	['ENCFF477FCU']	['https://www.encodeproject.org/files/ENCFF477FCU/@@download/ENCFF477FCU.bam']	['c515f04ebc94e19a2b8fed69cebd0850']	[{}]	['ENCFF004CBW']	['https://www.encodeproject.org/files/ENCFF004CBW/@@download/ENCFF004CBW.bam']	['03e0db2e066033c76df8641221fdcabe']	[{}]
NNNN	ATAC-seq	ENCSR920FQJ	['ENCFF385DZC', 'ENCFF500POY']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF388ZHA']	['https://www.encodeproject.org/files/ENCFF388ZHA/@@download/ENCFF388ZHA.bed.gz']	['1f5fdce22259f5761f71f802833619d3']	[{}]	['ENCFF729DVB']	['https://www.encodeproject.org/files/ENCFF729DVB/@@download/ENCFF729DVB.bam']	['ef4b93924bbc4f0893ea4e6c8e3b33af']	[{}]	['ENCFF966ELR']	['https://www.encodeproject.org/files/ENCFF966ELR/@@download/ENCFF966ELR.bam']	['05d62214e6c2826bcb065d8735b07485']	[{}]
NNNN	ATAC-seq	ENCSR954BDA	['ENCFF101HYR', 'ENCFF227WUE']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF425ZPR']	['https://www.encodeproject.org/files/ENCFF425ZPR/@@download/ENCFF425ZPR.bed.gz']	['15d8220d56fbef7c6961c62f8b861b23']	[{}]	['ENCFF675QLF']	['https://www.encodeproject.org/files/ENCFF675QLF/@@download/ENCFF675QLF.bam']	['5060ab6735417e2e6914403b5e8d50a3']	[{}]	['ENCFF403LDD']	['https://www.encodeproject.org/files/ENCFF403LDD/@@download/ENCFF403LDD.bam']	['5e5fd85b57e4c94c3119f4624e942a17']	[{}]
NNNN	ATAC-seq	ENCSR208HAP	['ENCFF633GAD', 'ENCFF556MHF']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF663YRQ']	['https://www.encodeproject.org/files/ENCFF663YRQ/@@download/ENCFF663YRQ.bed.gz']	['f1a68f9779ebde35b7d50ec0d744addf']	[{}]	['ENCFF747OUO']	['https://www.encodeproject.org/files/ENCFF747OUO/@@download/ENCFF747OUO.bam']	['251b396ea492595c288501fc83900ca1']	[{}]	['ENCFF710GAW']	['https://www.encodeproject.org/files/ENCFF710GAW/@@download/ENCFF710GAW.bam']	['11dd81e1ad971b39d9bead2d86be4800']	[{}]
