experiment_series	assay_type	experiment	fastqs	fastqs_run_type	assembly	preferred_default_bed_narrowPeak	preferred_default_bed_narrowPeak_download_urls	preferred_default_bed_narrowPeak_md5sums	preferred_default_bed_narrowPeak_qc_metrics	unfiltered_alignments	unfiltered_alignments_download_urls	unfiltered_alignments_md5sums	unfiltered_alignments_qc_metrics	alignments	alignments_download_urls	alignments_md5sums	alignments_qc_metrics
NNNN	DNase-seq	ENCSR328UMC	['ENCFF786HIG', 'ENCFF568PXT', 'ENCFF406NNH', 'ENCFF166XTQ', 'ENCFF700NTG', 'ENCFF570XEE', 'ENCFF998PQJ']	['single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF372BFM']	['https://www.encodeproject.org/files/ENCFF372BFM/@@download/ENCFF372BFM.bed.gz']	['832220b93a7379d9b170cd25b7abfd93']	[{}]	['ENCFF688ECY']	['https://www.encodeproject.org/files/ENCFF688ECY/@@download/ENCFF688ECY.bam']	['fbecbd32fa90df33807c061f9b5370ba']	[{}]	['ENCFF292XIO']	['https://www.encodeproject.org/files/ENCFF292XIO/@@download/ENCFF292XIO.bam']	['9d0943475289dbbf4aedc6df8d1cdaec']	[{}]
NNNN	DNase-seq	ENCSR537TXP	['ENCFF085FKN', 'ENCFF496QRF', 'ENCFF273NOJ', 'ENCFF285VSZ']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF298ANC']	['https://www.encodeproject.org/files/ENCFF298ANC/@@download/ENCFF298ANC.bed.gz']	['bc15886d918b78d80f1defc570b7c86a']	[{}]	['ENCFF331NHK']	['https://www.encodeproject.org/files/ENCFF331NHK/@@download/ENCFF331NHK.bam']	['318b98678cb3bf22076ea20518b3c6ef']	[{}]	['ENCFF035LTI']	['https://www.encodeproject.org/files/ENCFF035LTI/@@download/ENCFF035LTI.bam']	['a271626a9c01831b3f59b6b82199bf33']	[{}]
NNNN	DNase-seq	ENCSR704HNG	['ENCFF521XLX', 'ENCFF773JXH', 'ENCFF384FJC', 'ENCFF423GQM', 'ENCFF137TAG', 'ENCFF215HOZ', 'ENCFF721PPR']	['single-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF886GET']	['https://www.encodeproject.org/files/ENCFF886GET/@@download/ENCFF886GET.bed.gz']	['3d1332ae210c045d492e6ad74d4454c3']	[{}]	['ENCFF994RWT']	['https://www.encodeproject.org/files/ENCFF994RWT/@@download/ENCFF994RWT.bam']	['b80e1cdcb743aa733ae3f867e408cd11']	[{}]	['ENCFF752UBN']	['https://www.encodeproject.org/files/ENCFF752UBN/@@download/ENCFF752UBN.bam']	['693ee6f9e4a8756a3343261d5feb15ae']	[{}]
NNNN	DNase-seq	ENCSR753QKD	['ENCFF027HWH']	['single-ended']	GRCh38	['ENCFF802ZWL']	['https://www.encodeproject.org/files/ENCFF802ZWL/@@download/ENCFF802ZWL.bed.gz']	['3f44772900acc87557ad48517a741a69']	[{}]	['ENCFF630SOA']	['https://www.encodeproject.org/files/ENCFF630SOA/@@download/ENCFF630SOA.bam']	['e184357857f3e5e0393ea802a3d36c6c']	[{}]	['ENCFF815XTG']	['https://www.encodeproject.org/files/ENCFF815XTG/@@download/ENCFF815XTG.bam']	['51b99da84ddf7abc32625ed705e05507']	[{}]
NNNN	DNase-seq	ENCSR888GBS	['ENCFF317BCY', 'ENCFF607AYQ']	['single-ended', 'single-ended']	GRCh38	['ENCFF010APV']	['https://www.encodeproject.org/files/ENCFF010APV/@@download/ENCFF010APV.bed.gz']	['7406edf5b197e64eada83ecdb8d4e4d4']	[{}]	['ENCFF202XOO']	['https://www.encodeproject.org/files/ENCFF202XOO/@@download/ENCFF202XOO.bam']	['bc565de83262d983d37de201c7dda421']	[{}]	['ENCFF465GMC']	['https://www.encodeproject.org/files/ENCFF465GMC/@@download/ENCFF465GMC.bam']	['19901d7309fda8e00733db2712b212bc']	[{}]
NNNN	DNase-seq	ENCSR536NGW	['ENCFF654UIT', 'ENCFF331IYI', 'ENCFF503DGQ']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF227DNW']	['https://www.encodeproject.org/files/ENCFF227DNW/@@download/ENCFF227DNW.bed.gz']	['4b785ea051c340d3100ef231f93b51da']	[{}]	['ENCFF728KAJ']	['https://www.encodeproject.org/files/ENCFF728KAJ/@@download/ENCFF728KAJ.bam']	['e15b853aaf173cda45b9d21e4d8fd655']	[{}]	['ENCFF495CNT']	['https://www.encodeproject.org/files/ENCFF495CNT/@@download/ENCFF495CNT.bam']	['e36f97a0996fafe4892ad00961b7ada5']	[{}]
NNNN	DNase-seq	ENCSR859KGQ	['ENCFF118IAO', 'ENCFF320GBQ', 'ENCFF822JPF', 'ENCFF309YOK', 'ENCFF735QZX', 'ENCFF970PBA', 'ENCFF393VDU']	['single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF077UQA']	['https://www.encodeproject.org/files/ENCFF077UQA/@@download/ENCFF077UQA.bed.gz']	['3b568d6036105967e513c5bbed8c7eb9']	[{}]	['ENCFF967QBL']	['https://www.encodeproject.org/files/ENCFF967QBL/@@download/ENCFF967QBL.bam']	['44e10ec4897ef68f9b1e052ff3bec634']	[{}]	['ENCFF182JHA']	['https://www.encodeproject.org/files/ENCFF182JHA/@@download/ENCFF182JHA.bam']	['05742c6a44165f8a267b3dfdad66487a']	[{}]
NNNN	DNase-seq	ENCSR518JGY	['ENCFF335ZRE', 'ENCFF725IKN', 'ENCFF848LBN', 'ENCFF650RRO']	['single-ended', 'single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF856RSM']	['https://www.encodeproject.org/files/ENCFF856RSM/@@download/ENCFF856RSM.bed.gz']	['713d831c42ba266e24c2f6de98751d2e']	[{}]	['ENCFF734JYI']	['https://www.encodeproject.org/files/ENCFF734JYI/@@download/ENCFF734JYI.bam']	['0d3eb2264f48caa1ce385f10200453c3']	[{}]	['ENCFF746AVY']	['https://www.encodeproject.org/files/ENCFF746AVY/@@download/ENCFF746AVY.bam']	['5868c6cd956413b88c2ece6eb62704fd']	[{}]
NNNN	DNase-seq	ENCSR255STJ	['ENCFF278UAQ', 'ENCFF227KKO', 'ENCFF215NDI', 'ENCFF939RAC', 'ENCFF833ZYF', 'ENCFF528EPI', 'ENCFF970OVN', 'ENCFF492KVI']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF579UXQ']	['https://www.encodeproject.org/files/ENCFF579UXQ/@@download/ENCFF579UXQ.bed.gz']	['a70d3c75f729cde87aa882d37d008d92']	[{}]	['ENCFF610ZBH', 'ENCFF077AXO']	['https://www.encodeproject.org/files/ENCFF610ZBH/@@download/ENCFF610ZBH.bam', 'https://www.encodeproject.org/files/ENCFF077AXO/@@download/ENCFF077AXO.bam']	['c022be56c4c3fd9cfa945d06add05dff', 'f84c6ca0e5487f687b8ab1a2b4bbc7e7']	[{}, {}]	['ENCFF554OTV', 'ENCFF368UBC']	['https://www.encodeproject.org/files/ENCFF554OTV/@@download/ENCFF554OTV.bam', 'https://www.encodeproject.org/files/ENCFF368UBC/@@download/ENCFF368UBC.bam']	['09e89722a6899709a56cb53eb7be4064', 'c2e928ab98de59c92a965e9a8767087b']	[{}, {}]
NNNN	DNase-seq	ENCSR305UJX	['ENCFF015AGN', 'ENCFF103XAL']	['single-ended', 'single-ended']	GRCh38	['ENCFF730ORU']	['https://www.encodeproject.org/files/ENCFF730ORU/@@download/ENCFF730ORU.bed.gz']	['09050cdc99615067e80f5bb071a69b3b']	[{}]	['ENCFF903KLS']	['https://www.encodeproject.org/files/ENCFF903KLS/@@download/ENCFF903KLS.bam']	['3f25d854de3b8ec026237a0e8f57f81c']	[{}]	['ENCFF867EBM']	['https://www.encodeproject.org/files/ENCFF867EBM/@@download/ENCFF867EBM.bam']	['ab048ee5b52e54e0e4054d19f5fbd4c2']	[{}]
NNNN	DNase-seq	ENCSR129TSG	['ENCFF764NPI', 'ENCFF798GEG']	['single-ended', 'single-ended']	GRCh38	['ENCFF919YBH']	['https://www.encodeproject.org/files/ENCFF919YBH/@@download/ENCFF919YBH.bed.gz']	['be50ca7cae84e84d03c6e8b7c0ea43a5']	[{}]	['ENCFF768GUQ']	['https://www.encodeproject.org/files/ENCFF768GUQ/@@download/ENCFF768GUQ.bam']	['45607b5cbe56d73969933707ca4fd54d']	[{}]	['ENCFF153XKN']	['https://www.encodeproject.org/files/ENCFF153XKN/@@download/ENCFF153XKN.bam']	['47d7c685cd25c4ab19b320e194b8caeb']	[{}]
NNNN	DNase-seq	ENCSR425MRQ	['ENCFF575NEZ', 'ENCFF353ABR']	['single-ended', 'single-ended']	GRCh38	['ENCFF541UAD']	['https://www.encodeproject.org/files/ENCFF541UAD/@@download/ENCFF541UAD.bed.gz']	['927a16da63fe40f091dfc30bf1aed93e']	[{}]	['ENCFF397NGT']	['https://www.encodeproject.org/files/ENCFF397NGT/@@download/ENCFF397NGT.bam']	['ac5cb3af807862d950676bb633febbe6']	[{}]	['ENCFF877CPN']	['https://www.encodeproject.org/files/ENCFF877CPN/@@download/ENCFF877CPN.bam']	['c9aa0f1831031ed2fab8b111e8c643bd']	[{}]
NNNN	DNase-seq	ENCSR057GPV	['ENCFF492ELQ', 'ENCFF666BWM', 'ENCFF886UMI', 'ENCFF113IPX']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF385SUY']	['https://www.encodeproject.org/files/ENCFF385SUY/@@download/ENCFF385SUY.bed.gz']	['95746e6b5873a1faddac3334796e4597']	[{}]	['ENCFF756OVV']	['https://www.encodeproject.org/files/ENCFF756OVV/@@download/ENCFF756OVV.bam']	['e3a2a1cba33d554e5d44ec037e1e7bc1']	[{}]	['ENCFF733XEA']	['https://www.encodeproject.org/files/ENCFF733XEA/@@download/ENCFF733XEA.bam']	['e163c31182e8eacf3b6ae78ffa143df1']	[{}]
